AuthorId,RecipeId,Rating,TestSetId
1530565C,26555,True,9656.0
1530565C,176011,False,9657.0
1530565C,379999,True,9658.0
1530565C,145325,False,9659.0
1530565C,82276,True,9660.0
2001398349D,105865,False,9661.0
373817B,102845,False,9662.0
2000088153B,42120,True,9663.0
2000088153B,111241,True,9664.0
2000088153B,150081,True,9665.0
2000088153B,67166,False,9666.0
2000088153B,70165,True,9667.0
2000088153B,114572,False,9668.0
2000088153B,36355,False,9669.0
2000088153B,158960,False,9670.0
2000088153B,40682,False,9671.0
2000088153B,64395,True,9672.0
2000088153B,136628,False,9673.0
2000088153B,141315,False,9674.0
2000088153B,82533,False,9675.0
2000088153B,75639,False,9676.0
2000088153B,110720,True,9677.0
2000088153B,26405,True,9678.0
2000088153B,70986,True,9679.0
2000088153B,134754,True,9680.0
2000088153B,149995,True,9681.0
2000088153B,46982,True,9682.0
2000088153B,102850,False,9683.0
2000088153B,152472,False,9684.0
2000088153B,26205,True,9685.0
2000088153B,124155,True,9686.0
2000088153B,37089,True,9687.0
2000088153B,35950,True,9688.0
2000088153B,55173,False,9689.0
2000088153B,119795,True,9690.0
2000088153B,19896,False,9691.0
2000088153B,74583,False,9692.0
2000088153B,132215,True,9693.0
2000088153B,162031,True,9694.0
2000088153B,73278,True,9695.0
2000088153B,98381,True,9696.0
2000088153B,84577,False,9697.0
2000088153B,860,True,9698.0
2000088153B,35986,True,9699.0
2000088153B,63930,False,9700.0
2000088153B,19187,True,9701.0
2000088153B,55893,True,9702.0
2000088153B,57424,True,9703.0
2000088153B,131278,False,9704.0
2000088153B,62665,False,9705.0
2000088153B,60824,True,9706.0
2000088153B,81419,True,9707.0
2000088153B,113943,True,9708.0
2000088153B,104882,True,9709.0
2000088153B,53562,False,9710.0
2000088153B,23836,True,9711.0
2000088153B,75178,False,9712.0
2000088153B,71443,False,9713.0
2000088153B,155712,True,9714.0
2000088153B,88282,True,9715.0
2000088153B,141493,False,9716.0
2000088153B,75322,False,9717.0
2000088153B,73082,True,9718.0
2000088153B,66579,False,9719.0
2000088153B,161269,False,9720.0
2000088153B,32844,True,9721.0
2000088153B,72806,False,9722.0
2000088153B,136181,False,9723.0
2000088153B,114582,True,9724.0
2000088153B,26441,True,9725.0
2000088153B,312101,False,9726.0
2000088153B,125749,True,9727.0
2000088153B,60914,False,9728.0
2000088153B,101008,False,9729.0
2000088153B,21882,False,9730.0
2000088153B,67570,True,9731.0
2000088153B,20274,True,9732.0
2000088153B,63988,True,9733.0
2000088153B,142728,False,9734.0
2000088153B,217059,True,9735.0
2000088153B,66685,False,9736.0
2000088153B,5274,True,9737.0
2000088153B,226445,True,9738.0
2000088153B,132170,True,9739.0
2000088153B,36039,True,9740.0
2000088153B,182184,True,9741.0
2000088153B,113023,True,9742.0
2000088153B,78515,True,9743.0
2000088153B,49352,True,9744.0
2000088153B,67664,True,9745.0
2000088153B,142364,True,9746.0
2000088153B,27919,True,9747.0
2000088153B,129666,True,9748.0
2000088153B,88344,True,9749.0
2000088153B,119319,False,9750.0
2000088153B,12276,False,9751.0
2000088153B,88227,True,9752.0
2000088153B,129229,False,9753.0
2000088153B,32441,True,9754.0
2000088153B,10428,True,9755.0
2000088153B,36399,True,9756.0
2000088153B,97190,True,9757.0
2000088153B,74259,True,9758.0
2000088153B,93106,True,9759.0
2000088153B,161530,True,9760.0
2000088153B,10110,True,9761.0
2000088153B,142935,False,9762.0
2000088153B,26110,False,9763.0
2000088153B,24558,False,9764.0
2000088153B,140365,True,9765.0
2000088153B,70396,True,9766.0
2000088153B,121057,True,9767.0
2000088153B,157873,True,9768.0
2000088153B,159427,False,9769.0
2000088153B,151883,True,9770.0
2000088153B,148031,True,9771.0
2000088153B,80282,False,9772.0
2000088153B,105891,True,9773.0
2000088153B,95890,True,9774.0
2000088153B,118995,True,9775.0
2000088153B,26499,False,9776.0
2000088153B,74036,True,9777.0
2000088153B,160809,True,9778.0
2000088153B,163311,False,9779.0
2000088153B,23275,False,9780.0
2000088153B,131506,True,9781.0
2000088153B,317431,False,9782.0
2000088153B,53758,False,9783.0
2000088153B,119922,False,9784.0
2000088153B,99243,True,9785.0
2000088153B,30239,False,9786.0
2000088153B,90733,False,9787.0
2000088153B,232927,True,9788.0
2000088153B,97309,True,9789.0
2000088153B,118055,False,9790.0
2000088153B,90081,False,9791.0
2000088153B,124901,False,9792.0
2000088153B,285560,False,9793.0
2000088153B,34202,False,9794.0
2000088153B,22067,True,9795.0
2000088153B,121606,False,9796.0
2000088153B,8314,True,9797.0
2000088153B,44220,True,9798.0
2000088153B,124754,False,9799.0
2000088153B,106336,True,9800.0
2000088153B,90908,True,9801.0
2000088153B,105703,True,9802.0
2000088153B,136602,True,9803.0
2000088153B,160749,False,9804.0
2000088153B,118761,True,9805.0
2000088153B,56134,False,9806.0
2000088153B,34881,False,9807.0
2000088153B,118783,False,9808.0
2000088153B,87773,False,9809.0
2000088153B,49901,True,9810.0
2000088153B,76865,True,9811.0
2000088153B,74117,False,9812.0
2000088153B,39533,False,9813.0
2000088153B,86035,True,9814.0
2000088153B,22029,False,9815.0
2000088153B,67524,False,9816.0
2000088153B,133819,True,9817.0
2000088153B,121324,False,9818.0
2000088153B,71351,True,9819.0
2000088153B,52286,False,9820.0
2000088153B,55252,True,9821.0
2000088153B,61993,False,9822.0
2000088153B,170219,False,9823.0
2000088153B,158535,False,9824.0
2000088153B,62476,True,9825.0
2000088153B,102451,False,9826.0
2000088153B,19678,True,9827.0
2000088153B,46798,True,9828.0
2000088153B,50661,False,9829.0
2000088153B,128806,False,9830.0
2000088153B,132380,False,9831.0
2000088153B,55179,True,9832.0
2000088153B,157593,True,9833.0
2000088153B,64765,True,9834.0
2000088153B,52946,True,9835.0
2000088153B,161752,False,9836.0
2000088153B,108286,True,9837.0
2000088153B,51846,True,9838.0
2000088153B,175077,True,9839.0
2000088153B,27348,False,9840.0
2000088153B,77611,False,9841.0
2000088153B,113177,False,9842.0
2000088153B,38942,True,9843.0
2000088153B,88693,False,9844.0
2000088153B,179125,True,9845.0
2000088153B,24779,False,9846.0
2000088153B,143802,False,9847.0
2000088153B,107399,True,9848.0
2000088153B,91960,True,9849.0
2000088153B,162542,False,9850.0
2000088153B,33054,False,9851.0
2000088153B,81285,False,9852.0
2000088153B,152136,False,9853.0
2000088153B,96042,True,9854.0
2000088153B,17398,True,9855.0
2000088153B,66665,True,9856.0
2000088153B,150321,True,9857.0
2000088153B,114357,False,9858.0
2000088153B,51889,False,9859.0
2000088153B,159032,False,9860.0
2000088153B,92399,False,9861.0
2000088153B,141052,False,9862.0
2000088153B,61845,False,9863.0
2000088153B,112141,True,9864.0
2000088153B,16513,False,9865.0
2000088153B,137022,True,9866.0
2000088153B,150380,False,9867.0
2000088153B,244859,False,9868.0
2000088153B,31464,False,9869.0
2000088153B,292951,True,9870.0
2000088153B,58081,True,9871.0
2000088153B,101827,True,9872.0
2000088153B,92210,False,9873.0
2000088153B,736,False,9874.0
2000088153B,122076,False,9875.0
2000088153B,84096,False,9876.0
2000088153B,32639,True,9877.0
2000088153B,17556,True,9878.0
2000088153B,70418,True,9879.0
2000088153B,60200,True,9880.0
2000088153B,14344,False,9881.0
2000088153B,34857,False,9882.0
2000088153B,26138,True,9883.0
2000088153B,24488,True,9884.0
2000088153B,101881,True,9885.0
2000088153B,167775,True,9886.0
2000088153B,51554,True,9887.0
2000088153B,12075,False,9888.0
2000088153B,81621,True,9889.0
2000088153B,197082,False,9890.0
2000088153B,109642,True,9891.0
2000088153B,104869,True,9892.0
2000088153B,131423,False,9893.0
2000088153B,78209,False,9894.0
2000088153B,84634,False,9895.0
2000088153B,150326,True,9896.0
2000088153B,90983,False,9897.0
2000088153B,88753,False,9898.0
2000088153B,10223,False,9899.0
2000088153B,81634,False,9900.0
2000088153B,69535,True,9901.0
2000088153B,117923,True,9902.0
2000088153B,47709,False,9903.0
2000088153B,104631,True,9904.0
2000088153B,81047,False,9905.0
2000088153B,85746,True,9906.0
2000088153B,47597,True,9907.0
2000088153B,71987,False,9908.0
2000088153B,133365,True,9909.0
2000088153B,186256,True,9910.0
2000088153B,95884,True,9911.0
1800127893A,14220,False,9912.0
1800127893A,75873,True,9913.0
918067D,37199,False,9914.0
918067D,3794,False,9915.0
303493B,105925,False,9916.0
771073E,10375,True,9917.0
771073E,21186,False,9918.0
771073E,9946,False,9919.0
339686C,8430,False,9920.0
114330B,115609,False,9921.0
114330B,258522,True,9922.0
114330B,194594,True,9923.0
114330B,82102,False,9924.0
114330B,139883,True,9925.0
114330B,80247,False,9926.0
114330B,135585,True,9927.0
114330B,213809,True,9928.0
114330B,104292,True,9929.0
114330B,65815,False,9930.0
114330B,49191,True,9931.0
114330B,128927,True,9932.0
114330B,9272,True,9933.0
114330B,110139,True,9934.0
114330B,15344,False,9935.0
114330B,28667,True,9936.0
114330B,70998,True,9937.0
114330B,10428,False,9938.0
114330B,16371,True,9939.0
1963542D,165196,False,9940.0
1657782A,132261,False,9941.0
113858E,244193,True,9942.0
2001100718E,88578,True,9943.0
2000532874C,90685,False,9944.0
131256A,187517,False,9945.0
131256A,139971,False,9946.0
131256A,121780,True,9947.0
2002098014E,43416,False,9948.0
2002098014E,31821,True,9949.0
2002098014E,8764,False,9950.0
2002098014E,46447,False,9951.0
769085C,12309,True,9952.0
125536D,83624,True,9953.0
1362633E,145591,True,9954.0
1362633E,407663,True,9955.0
1362633E,158434,True,9956.0
265713B,146885,True,9957.0
2001649268B,108851,True,9958.0
200888B,73825,True,9959.0
200888B,255239,False,9960.0
200888B,102423,True,9961.0
200888B,26230,True,9962.0
200888B,15098,True,9963.0
2001593683C,161212,False,9964.0
2002619997B,269925,True,9965.0
1889257A,51251,False,9966.0
30733C,327806,True,9967.0
2001934831D,128431,True,9968.0
123272B,235007,True,9969.0
2001562455D,60555,False,9970.0
1943080A,168431,False,9971.0
1943080A,65229,True,9972.0
1943080A,26379,True,9973.0
1943080A,46360,False,9974.0
493556C,40982,False,9975.0
493556C,2264,True,9976.0
493556C,123304,True,9977.0
493556C,18020,False,9978.0
493556C,27210,False,9979.0
493556C,38828,True,9980.0
493556C,28549,True,9981.0
493556C,94025,False,9982.0
493556C,20669,False,9983.0
493556C,12896,False,9984.0
493556C,18872,True,9985.0
493556C,17253,False,9986.0
493556C,75731,True,9987.0
493556C,34960,False,9988.0
493556C,81059,True,9989.0
493556C,86820,False,9990.0
493556C,17399,True,9991.0
493556C,86358,True,9992.0
493556C,57512,True,9993.0
493556C,4873,False,9994.0
493556C,56625,True,9995.0
493556C,57242,True,9996.0
493556C,11296,False,9997.0
493556C,132692,False,9998.0
493556C,9551,False,9999.0
493556C,33140,False,10000.0
493556C,19733,True,10001.0
493556C,42978,False,10002.0
493556C,95016,True,10003.0
493556C,103578,True,10004.0
493556C,54919,True,10005.0
493556C,42710,False,10006.0
493556C,16674,False,10007.0
493556C,3745,False,10008.0
493556C,12677,False,10009.0
493556C,67769,False,10010.0
493556C,66976,False,10011.0
493556C,229948,True,10012.0
493556C,15143,False,10013.0
493556C,135142,True,10014.0
493556C,45012,True,10015.0
493556C,5146,False,10016.0
493556C,9836,False,10017.0
493556C,143254,False,10018.0
493556C,77516,False,10019.0
493556C,29493,True,10020.0
493556C,13780,False,10021.0
493556C,163453,False,10022.0
493556C,173802,True,10023.0
493556C,61696,False,10024.0
493556C,82829,True,10025.0
493556C,217082,True,10026.0
493556C,33283,True,10027.0
493556C,2509,False,10028.0
493556C,71485,False,10029.0
493556C,19147,True,10030.0
493556C,65971,True,10031.0
493556C,106627,False,10032.0
493556C,45992,True,10033.0
493556C,112300,True,10034.0
493556C,54575,True,10035.0
493556C,77090,True,10036.0
493556C,14382,True,10037.0
493556C,69323,False,10038.0
493556C,14468,True,10039.0
493556C,107709,True,10040.0
493556C,13573,True,10041.0
493556C,45912,False,10042.0
493556C,72673,False,10043.0
493556C,79999,True,10044.0
493556C,64961,False,10045.0
493556C,70997,False,10046.0
493556C,10883,False,10047.0
493556C,41298,True,10048.0
493556C,61102,True,10049.0
493556C,122143,True,10050.0
493556C,21051,True,10051.0
493556C,88753,True,10052.0
493556C,17090,True,10053.0
493556C,32123,False,10054.0
493556C,12653,False,10055.0
493556C,16144,False,10056.0
493556C,64138,True,10057.0
493556C,63031,False,10058.0
493556C,127328,False,10059.0
493556C,77501,False,10060.0
493556C,77479,True,10061.0
493556C,48431,False,10062.0
493556C,21148,True,10063.0
493556C,16715,True,10064.0
493556C,27208,False,10065.0
493556C,32869,False,10066.0
493556C,96846,False,10067.0
493556C,57770,True,10068.0
493556C,105992,True,10069.0
493556C,27861,False,10070.0
493556C,115201,True,10071.0
493556C,7085,True,10072.0
493556C,9383,False,10073.0
246534B,20061,True,10074.0
717220C,73348,False,10075.0
717220C,28566,False,10076.0
717220C,109423,False,10077.0
717220C,73757,True,10078.0
717220C,10212,True,10079.0
717220C,54542,True,10080.0
717220C,110047,True,10081.0
717220C,21363,False,10082.0
717220C,97600,True,10083.0
717220C,52283,True,10084.0
717220C,14667,False,10085.0
717220C,53761,True,10086.0
717220C,109017,False,10087.0
717220C,146801,False,10088.0
717220C,30954,False,10089.0
717220C,86490,True,10090.0
717220C,25924,False,10091.0
717220C,59680,True,10092.0
717220C,8579,True,10093.0
717220C,57126,True,10094.0
717220C,115110,True,10095.0
717220C,20480,True,10096.0
2915747C,378893,True,10097.0
2915747C,23613,True,10098.0
1803190896A,17394,True,10099.0
1803190896A,40012,False,10100.0
1803190896A,8673,True,10101.0
1803190896A,41939,False,10102.0
1803190896A,27514,False,10103.0
1803190896A,9353,True,10104.0
2001989802E,31320,False,10105.0
2001989802E,194699,True,10106.0
2001989802E,43827,True,10107.0
2001989802E,42938,True,10108.0
2001989802E,28201,True,10109.0
2001989802E,52212,False,10110.0
2001989802E,218084,True,10111.0
2001989802E,456570,True,10112.0
2001989802E,154898,True,10113.0
2001989802E,22877,True,10114.0
2001989802E,19356,False,10115.0
2001989802E,533118,True,10116.0
2001989802E,73947,True,10117.0
2001989802E,13755,False,10118.0
2001989802E,12192,False,10119.0
2001989802E,63689,True,10120.0
2001989802E,25043,False,10121.0
2001989802E,60216,True,10122.0
2001989802E,103232,True,10123.0
2001989802E,467389,False,10124.0
2001989802E,40882,True,10125.0
2001989802E,157965,False,10126.0
2001989802E,29842,False,10127.0
2001989802E,505083,True,10128.0
2001989802E,196837,True,10129.0
2001989802E,426332,True,10130.0
2001989802E,19239,True,10131.0
2001989802E,63380,False,10132.0
2001989802E,194297,False,10133.0
2001989802E,19192,False,10134.0
2001989802E,189232,True,10135.0
2001989802E,322712,False,10136.0
2001989802E,84746,True,10137.0
2000158394D,289406,False,10138.0
2001462819E,225354,False,10139.0
2001462819E,14325,True,10140.0
2001462819E,145470,True,10141.0
2001462819E,229649,True,10142.0
2001462819E,228720,True,10143.0
2001462819E,121846,True,10144.0
2001462819E,11595,False,10145.0
2001462819E,307358,True,10146.0
2001462819E,29631,False,10147.0
2001462819E,176514,False,10148.0
2001462819E,186400,True,10149.0
2001462819E,186712,False,10150.0
2001462819E,296559,True,10151.0
2001462819E,15344,True,10152.0
2001462819E,134389,True,10153.0
2001462819E,110658,True,10154.0
2001462819E,275011,False,10155.0
2001462819E,30710,False,10156.0
2001462819E,213846,True,10157.0
2001462819E,254026,False,10158.0
2001462819E,112467,True,10159.0
2001462819E,231510,False,10160.0
2001462819E,103216,False,10161.0
2001462819E,2496,True,10162.0
2001462819E,123176,True,10163.0
2001462819E,108302,False,10164.0
2001462819E,61558,True,10165.0
2001462819E,224478,False,10166.0
2001462819E,189940,True,10167.0
2001143571B,105445,False,10168.0
2001143571B,126473,True,10169.0
285341C,135350,False,10170.0
625637E,136137,True,10171.0
2194260A,193786,True,10172.0
2194260A,10499,True,10173.0
682114D,228259,True,10174.0
682114D,335405,True,10175.0
169834A,41755,False,10176.0
1804536C,125046,False,10177.0
929877C,22012,True,10178.0
929877C,70487,True,10179.0
1355519D,180435,False,10180.0
2001096307B,28148,False,10181.0
475320E,28768,True,10182.0
475320E,114014,True,10183.0
1803105133A,32204,False,10184.0
1803105133A,30046,False,10185.0
1803105133A,83577,False,10186.0
2000241004A,25658,False,10187.0
1108587A,26843,True,10188.0
2000072290E,51209,False,10189.0
2000072290E,68955,True,10190.0
2000072290E,42064,False,10191.0
2000072290E,21843,False,10192.0
2000072290E,69173,True,10193.0
2000072290E,26405,True,10194.0
2000072290E,131018,True,10195.0
2000072290E,184368,True,10196.0
2000072290E,142001,False,10197.0
2000072290E,26469,False,10198.0
2000072290E,49200,True,10199.0
987203E,92642,False,10200.0
2001399222A,261827,True,10201.0
2299528B,254846,True,10202.0
2299528B,396343,True,10203.0
1354196B,109767,True,10204.0
2352495D,40398,False,10205.0
2352495D,116429,True,10206.0
2352495D,76276,True,10207.0
2352495D,79989,False,10208.0
2352495D,12521,True,10209.0
2352495D,96988,True,10210.0
2352495D,80661,True,10211.0
2352495D,80690,False,10212.0
2352495D,80242,False,10213.0
2352495D,70909,False,10214.0
2352495D,68452,False,10215.0
2352495D,26792,False,10216.0
2352495D,92175,False,10217.0
2352495D,21644,False,10218.0
2352495D,28648,False,10219.0
2352495D,92922,True,10220.0
2352495D,33096,True,10221.0
2352495D,48066,False,10222.0
2352495D,100186,True,10223.0
1873274C,388951,True,10224.0
1873274C,135453,True,10225.0
105957A,42287,False,10226.0
105957A,90059,False,10227.0
105957A,67234,False,10228.0
105957A,29619,False,10229.0
105957A,30766,True,10230.0
1591080A,364415,False,10231.0
522230C,32607,False,10232.0
29345B,48746,False,10233.0
29345B,67828,False,10234.0
29345B,43799,True,10235.0
29345B,28255,True,10236.0
29345B,110077,True,10237.0
29345B,89207,True,10238.0
29345B,385211,True,10239.0
29345B,45897,True,10240.0
29345B,30359,True,10241.0
29345B,118705,False,10242.0
29345B,262872,False,10243.0
29345B,106694,False,10244.0
29345B,117562,True,10245.0
29345B,33520,False,10246.0
29345B,45889,True,10247.0
29345B,231535,True,10248.0
29345B,8524,True,10249.0
29345B,80649,True,10250.0
29345B,381259,True,10251.0
29345B,277833,True,10252.0
29345B,59633,False,10253.0
29345B,38410,False,10254.0
29345B,158594,False,10255.0
29345B,149731,True,10256.0
29345B,19363,True,10257.0
29345B,367362,True,10258.0
29345B,96886,False,10259.0
29345B,393424,True,10260.0
29345B,224806,False,10261.0
29345B,42295,False,10262.0
29345B,221999,False,10263.0
29345B,190434,False,10264.0
29345B,285923,True,10265.0
29345B,62242,True,10266.0
29345B,191847,True,10267.0
29345B,173573,True,10268.0
29345B,124382,False,10269.0
29345B,60252,True,10270.0
29345B,287391,False,10271.0
29345B,240256,False,10272.0
29345B,282951,False,10273.0
29345B,12849,False,10274.0
29345B,55673,True,10275.0
29345B,329447,True,10276.0
29345B,85861,False,10277.0
29345B,49477,True,10278.0
29345B,67276,True,10279.0
29345B,225583,True,10280.0
29345B,91969,True,10281.0
29345B,76049,True,10282.0
29345B,178858,False,10283.0
29345B,25601,False,10284.0
