AuthorId,RecipeId,Rating,Like,TestSetId
1803632389A,17471,True,,34915.0
340838A,4378,True,,34916.0
2000156952E,63017,False,,34917.0
2000156952E,52680,False,,34918.0
2908654C,98421,False,,34919.0
2001229116C,80217,True,,34920.0
328504C,97496,True,,34921.0
328504C,66241,False,,34922.0
366073A,162873,True,,34923.0
366073A,174645,True,,34924.0
366073A,185103,True,,34925.0
366073A,112712,True,,34926.0
366073A,159346,True,,34927.0
366073A,69293,True,,34928.0
366073A,154224,False,,34929.0
366073A,198737,True,,34930.0
366073A,165902,True,,34931.0
2635421A,22782,True,,34932.0
1803326651A,73922,False,,34933.0
1803326651A,133584,True,,34934.0
1803326651A,155428,False,,34935.0
644707A,207377,True,,34936.0
644707A,36153,False,,34937.0
1237255B,70137,True,,34938.0
1237255B,8554,True,,34939.0
20571C,20756,True,,34940.0
20571C,189144,True,,34941.0
20571C,27398,True,,34942.0
1213428E,26370,True,,34943.0
1049912E,188990,True,,34944.0
1049912E,75061,True,,34945.0
265672C,27208,True,,34946.0
265672C,28435,False,,34947.0
1803101066A,43522,True,,34948.0
1803101066A,222872,False,,34949.0
1803101066A,102336,False,,34950.0
1803101066A,37968,True,,34951.0
1803101066A,153663,True,,34952.0
2109027D,10126,False,,34953.0
380320C,22539,True,,34954.0
2538391E,484683,False,,34955.0
2538391E,93256,False,,34956.0
855669D,70832,False,,34957.0
2006142B,177323,False,,34958.0
2002493449B,97361,False,,34959.0
2002493449B,350610,True,,34960.0
2002493449B,256033,True,,34961.0
2002493449B,49506,True,,34962.0
2002493449B,5170,False,,34963.0
2002493449B,351136,True,,34964.0
438175C,113861,True,,34965.0
1569120C,289378,True,,34966.0
1569120C,9004,False,,34967.0
324528B,188229,False,,34968.0
2002624202A,44188,False,,34969.0
1800217323C,38966,False,,34970.0
222097A,142306,True,,34971.0
2001877997C,62278,True,,34972.0
880882E,54257,True,,34973.0
1287684B,288534,False,,34974.0
2783607C,42741,True,,34975.0
2089668A,391028,True,,34976.0
2089668A,90001,True,,34977.0
2089668A,72297,True,,34978.0
1704780A,231116,True,,34979.0
1704780A,35184,False,,34980.0
838422C,373844,False,,34981.0
2000047119A,185957,False,,34982.0
2001741896C,67100,True,,34983.0
2001741896C,105081,False,,34984.0
2000182239E,99241,True,,34985.0
156606E,2886,True,,34986.0
2002405861E,359051,False,,34987.0
2733902E,52213,False,,34988.0
2733902E,35393,True,,34989.0
2733902E,474113,True,,34990.0
2733902E,230631,False,,34991.0
8864530C,172647,False,,34992.0
509681A,27733,True,,34993.0
509681A,15875,True,,34994.0
509681A,26330,True,,34995.0
509681A,111734,False,,34996.0
509681A,11467,True,,34997.0
1638451A,14577,False,,34998.0
969389D,93273,False,,34999.0
2002409930D,340750,True,,35000.0
11017692D,87925,True,,35001.0
11017692D,243620,False,,35002.0
933765B,141983,True,,35003.0
1936794B,99843,False,,35004.0
1936794B,52062,True,,35005.0
387972A,48241,True,,35006.0
2151723C,88294,False,,35007.0
2151723C,171451,True,,35008.0
2151723C,324922,False,,35009.0
2151723C,251435,True,,35010.0
2151723C,32204,False,,35011.0
2000488897A,357575,False,,35012.0
255465E,71310,False,,35013.0
255465E,354827,False,,35014.0
255465E,208225,False,,35015.0
255465E,344013,True,,35016.0
255465E,131160,True,,35017.0
255465E,148160,False,,35018.0
255465E,316039,True,,35019.0
2002676153B,373153,False,,35020.0
2002676153B,233103,True,,35021.0
250024D,375504,False,,35022.0
250024D,102906,True,,35023.0
250024D,414422,True,,35024.0
972280A,108828,False,,35025.0
1489287A,419155,True,,35026.0
2002174844E,218584,True,,35027.0
2640542A,9351,True,,35028.0
1336012C,207819,False,,35029.0
820766B,72560,True,,35030.0
820766B,166796,True,,35031.0
813862A,152207,True,,35032.0
418581B,9959,False,,35033.0
1800035777E,98680,False,,35034.0
2002216008D,77731,True,,35035.0
1869689B,111502,False,,35036.0
1869689B,42722,True,,35037.0
1869689B,214094,True,,35038.0
1869689B,61911,True,,35039.0
1869689B,330072,True,,35040.0
368070A,475927,False,,35041.0
226999D,176719,False,,35042.0
226999D,58246,True,,35043.0
226999D,22782,True,,35044.0
1009166D,184977,True,,35045.0
2001920860E,21597,True,,35046.0
2000992712E,83517,False,,35047.0
2000992712E,282730,True,,35048.0
2000992712E,40222,True,,35049.0
2000992712E,16576,False,,35050.0
2000992712E,367821,True,,35051.0
1370841D,109023,False,,35052.0
40579B,352146,True,,35053.0
40579B,35202,False,,35054.0
40579B,286627,False,,35055.0
975626E,42886,True,,35056.0
2124666A,415128,True,,35057.0
2000552991B,97312,False,,35058.0
2000552991B,99550,True,,35059.0
211665E,227439,False,,35060.0
2001244620D,335158,False,,35061.0
1800478824E,163041,True,,35062.0
24891C,34181,False,,35063.0
24891C,34125,False,,35064.0
24891C,30217,False,,35065.0
24891C,25723,False,,35066.0
24891C,43812,True,,35067.0
24891C,25223,False,,35068.0
24891C,32377,True,,35069.0
2002770992B,126279,True,,35070.0
164742D,94732,True,,35071.0
164742D,125897,False,,35072.0
139087D,100009,True,,35073.0
139087D,101041,True,,35074.0
1473084E,229267,True,,35075.0
1049554C,43282,True,,35076.0
1049554C,31865,True,,35077.0
1049554C,31526,True,,35078.0
1049554C,46098,False,,35079.0
1049554C,53018,True,,35080.0
461919C,9058,False,,35081.0
461919C,14212,False,,35082.0
461919C,69226,True,,35083.0
461919C,41087,True,,35084.0
461919C,30141,True,,35085.0
461919C,69078,True,,35086.0
461919C,41992,True,,35087.0
461919C,15477,False,,35088.0
461919C,33718,True,,35089.0
461919C,18220,False,,35090.0
461919C,92469,False,,35091.0
461919C,42548,True,,35092.0
2257450C,43427,False,,35093.0
2001594213D,224947,False,,35094.0
445760C,302025,True,,35095.0
2051397C,226746,False,,35096.0
1214642E,161334,False,,35097.0
886006C,5170,False,,35098.0
74059D,96589,True,,35099.0
74059D,188282,True,,35100.0
2001779285C,180856,False,,35101.0
617075D,191949,True,,35102.0
1802763300E,30981,True,,35103.0
1802763300E,261889,False,,35104.0
2002103391D,16557,True,,35105.0
2002103391D,19724,True,,35106.0
4073C,113668,False,,35107.0
2302863D,68955,True,,35108.0
117680D,5083,True,,35109.0
2002129242E,364911,True,,35110.0
2001330153D,166384,False,,35111.0
2001659582A,56983,False,,35112.0
2002190659A,147910,False,,35113.0
2002883508E,182658,False,,35114.0
463412D,25487,False,,35115.0
2277329D,137503,True,,35116.0
2277329D,151504,False,,35117.0
2001934548A,432430,True,,35118.0
2001934548A,189321,True,,35119.0
2001934548A,278869,False,,35120.0
2001934548A,153042,True,,35121.0
2001934548A,422389,False,,35122.0
2001934548A,458599,False,,35123.0
2001934548A,468648,True,,35124.0
2001934548A,389595,False,,35125.0
2001934548A,199970,True,,35126.0
2001934548A,421374,False,,35127.0
2001934548A,235805,False,,35128.0
2001934548A,320583,True,,35129.0
2001934548A,282490,True,,35130.0
2001934548A,254086,True,,35131.0
2001934548A,338319,True,,35132.0
2001934548A,235076,False,,35133.0
2001934548A,317214,True,,35134.0
2001934548A,256585,True,,35135.0
2001934548A,191859,False,,35136.0
2001934548A,174148,True,,35137.0
2001934548A,214016,True,,35138.0
2001934548A,350622,True,,35139.0
2001934548A,268076,True,,35140.0
2001934548A,455081,False,,35141.0
2001934548A,352833,True,,35142.0
2001934548A,285176,False,,35143.0
2001934548A,391878,True,,35144.0
2001934548A,284999,True,,35145.0
2001934548A,381945,False,,35146.0
2001934548A,298057,True,,35147.0
2001934548A,381144,True,,35148.0
2001934548A,242948,False,,35149.0
2001934548A,471484,False,,35150.0
2001934548A,397144,False,,35151.0
2001934548A,373992,False,,35152.0
2001934548A,438778,False,,35153.0
2001934548A,350182,True,,35154.0
2001934548A,304533,True,,35155.0
2001934548A,251712,True,,35156.0
2001934548A,248823,False,,35157.0
2001934548A,413640,True,,35158.0
2001934548A,133826,True,,35159.0
2001934548A,286253,False,,35160.0
2001934548A,296286,False,,35161.0
2001934548A,435795,False,,35162.0
2001934548A,416668,False,,35163.0
2001934548A,91005,True,,35164.0
2001934548A,218084,True,,35165.0
2001934548A,462698,True,,35166.0
2001934548A,113084,False,,35167.0
2001934548A,350125,False,,35168.0
2001934548A,316646,False,,35169.0
2001934548A,302922,False,,35170.0
675008A,158691,True,,35171.0
2000502607A,98869,True,,35172.0
2001806481C,85839,True,,35173.0
2001806481C,154737,True,,35174.0
2001806481C,70165,False,,35175.0
2396633E,172801,True,,35176.0
2001216732B,117923,True,,35177.0
163479C,320396,False,,35178.0
1533576E,514944,True,,35179.0
227061D,313442,True,,35180.0
2002283057A,19356,True,,35181.0
2002283057A,125986,True,,35182.0
35539E,115557,True,,35183.0
2001699944D,112889,False,,35184.0
2287414B,30134,True,,35185.0
2918845D,364254,True,,35186.0
1346835E,521042,True,,35187.0
1802524326B,504715,False,,35188.0
1802524326B,54257,True,,35189.0
2001293120C,83464,False,,35190.0
1800428125C,100488,True,,35191.0
2001281156D,31750,True,,35192.0
241886B,32048,False,,35193.0
241886B,40339,False,,35194.0
241886B,84253,True,,35195.0
241886B,148068,True,,35196.0
2056560E,12061,True,,35197.0
2056560E,24672,True,,35198.0
2056560E,21812,False,,35199.0
2056560E,31516,True,,35200.0
2056560E,62029,True,,35201.0
2056560E,15165,True,,35202.0
2056560E,17126,True,,35203.0
2056560E,30358,True,,35204.0
2056560E,20587,True,,35205.0
2056560E,17600,True,,35206.0
2056560E,62906,True,,35207.0
2056560E,36984,True,,35208.0
41934643A,117526,True,,35209.0
41934643A,27440,True,,35210.0
1272413C,54184,False,,35211.0
1272413C,39997,False,,35212.0
1272413C,80130,False,,35213.0
1272413C,46332,False,,35214.0
1272413C,63369,True,,35215.0
1272413C,11809,False,,35216.0
1272413C,11177,False,,35217.0
1272413C,12312,False,,35218.0
2000250456B,193559,True,,35219.0
2420511C,365759,True,,35220.0
2000244157C,28567,True,,35221.0
491296C,380988,True,,35222.0
2001524849B,419612,True,,35223.0
119193A,362906,False,,35224.0
2002514784E,133030,False,,35225.0
1801527188E,135802,False,,35226.0
1801527188E,79082,False,,35227.0
1801527188E,95475,True,,35228.0
1801527188E,59888,False,,35229.0
1801527188E,121101,True,,35230.0
2002093831E,73445,False,,35231.0
2276622C,10155,True,,35232.0
1072359C,66396,True,,35233.0
1072359C,11030,True,,35234.0
1072359C,70570,False,,35235.0
1072359C,16323,False,,35236.0
1072359C,61523,False,,35237.0
257158A,308956,True,,35238.0
257158A,84542,True,,35239.0
257158A,37297,False,,35240.0
257158A,161629,True,,35241.0
257158A,201769,False,,35242.0
257158A,327894,True,,35243.0
257158A,296292,True,,35244.0
257158A,79675,True,,35245.0
257158A,13549,False,,35246.0
257158A,49230,True,,35247.0
257158A,268691,False,,35248.0
257158A,17126,False,,35249.0
257158A,22438,True,,35250.0
257158A,305506,True,,35251.0
257158A,174854,True,,35252.0
257158A,279517,False,,35253.0
257158A,233700,True,,35254.0
257158A,30165,False,,35255.0
257158A,221773,False,,35256.0
257158A,294211,True,,35257.0
257158A,37076,True,,35258.0
257158A,272887,True,,35259.0
257158A,397836,False,,35260.0
257158A,29117,True,,35261.0
257158A,222609,True,,35262.0
257158A,385221,False,,35263.0
257158A,24800,True,,35264.0
257158A,156547,True,,35265.0
257158A,226967,True,,35266.0
257158A,415618,True,,35267.0
257158A,338158,True,,35268.0
257158A,196583,True,,35269.0
257158A,263878,True,,35270.0
257158A,413923,False,,35271.0
257158A,35614,False,,35272.0
257158A,306474,True,,35273.0
257158A,314142,False,,35274.0
257158A,262759,True,,35275.0
257158A,270577,False,,35276.0
257158A,244713,True,,35277.0
257158A,347587,True,,35278.0
257158A,376990,True,,35279.0
257158A,170375,True,,35280.0
257158A,292513,False,,35281.0
257158A,261379,False,,35282.0
252844B,180733,True,,35283.0
2520884D,379586,True,,35284.0
2001899354E,345989,True,,35285.0
2002314309B,77825,False,,35286.0
2002621044E,81991,True,,35287.0
2002621044E,45069,False,,35288.0
2001139847E,39087,False,,35289.0
363291B,244941,True,,35290.0
692353C,190661,True,,35291.0
2881109D,462084,True,,35292.0
148712C,78099,True,,35293.0
148712C,416745,False,,35294.0
148712C,342270,True,,35295.0
148712C,42,True,,35296.0
148712C,238236,True,,35297.0
148712C,189023,True,,35298.0
148712C,33587,True,,35299.0
148712C,7015,True,,35300.0
148712C,336089,False,,35301.0
148712C,4167,True,,35302.0
148712C,332178,False,,35303.0
148712C,179398,True,,35304.0
148712C,407828,True,,35305.0
148712C,16813,True,,35306.0
140615B,144194,False,,35307.0
140615B,45809,True,,35308.0
140615B,192894,False,,35309.0
2001915782D,54032,True,,35310.0
57721C,493413,True,,35311.0
1198395C,6558,True,,35312.0
2001529919B,12619,True,,35313.0
2001529919B,151177,False,,35314.0
2001529919B,80498,True,,35315.0
2001529919B,93596,False,,35316.0
2001384683B,58627,True,,35317.0
2001384683B,26320,False,,35318.0
2001384683B,25621,True,,35319.0
2001384683B,15498,True,,35320.0
448741A,75525,True,,35321.0
1834021D,82342,True,,35322.0
1834021D,278996,True,,35323.0
1834021D,244592,False,,35324.0
1834021D,382247,False,,35325.0
1834021D,314560,True,,35326.0
1834021D,238720,True,,35327.0
2001114845E,103799,False,,35328.0
2001114845E,195550,False,,35329.0
362593B,113303,False,,35330.0
2001428121D,36431,True,,35331.0
1281071D,200296,True,,35332.0
606767E,42222,False,,35333.0
891104C,247561,False,,35334.0
2000089072B,129001,False,,35335.0
2000089072B,123557,True,,35336.0
2000089072B,59780,True,,35337.0
2000089072B,230767,True,,35338.0
2000089072B,181250,False,,35339.0
2000089072B,319823,True,,35340.0
601897C,16702,True,,35341.0
2002280267E,88642,False,,35342.0
2002280267E,108971,False,,35343.0
2002280267E,52534,True,,35344.0
2002280267E,68940,True,,35345.0
2002280267E,90765,False,,35346.0
2002280267E,169825,True,,35347.0
2002280267E,84223,True,,35348.0
2002280267E,18005,True,,35349.0
2002143952E,423941,False,,35350.0
2314440B,262140,False,,35351.0
2314440B,82288,False,,35352.0
2314440B,3351,True,,35353.0
2314440B,128804,True,,35354.0
2314440B,8579,True,,35355.0
2314440B,51257,True,,35356.0
2314440B,126611,False,,35357.0
2314440B,49609,False,,35358.0
2314440B,139724,True,,35359.0
2314440B,162864,False,,35360.0
2314440B,73362,False,,35361.0
2314440B,15072,True,,35362.0
2314440B,88962,False,,35363.0
2314440B,137478,True,,35364.0
2314440B,41721,True,,35365.0
2314440B,105281,False,,35366.0
2314440B,71360,True,,35367.0
2314440B,106627,True,,35368.0
12568918E,189942,False,,35369.0
513114B,53676,False,,35370.0
1445472E,54257,True,,35371.0
304690A,77695,True,,35372.0
2300447D,10889,True,,35373.0
2001985326D,281208,False,,35374.0
2002545558D,263895,True,,35375.0
2001518259D,132466,True,,35376.0
559562B,30949,False,,35377.0
559562B,39850,True,,35378.0
559562B,1409,True,,35379.0
559562B,8665,True,,35380.0
2001580348D,63733,True,,35381.0
2623128A,202944,False,,35382.0
2001994129B,266529,True,,35383.0
770757B,148926,True,,35384.0
2001790217C,21488,True,,35385.0
1388451B,263239,True,,35386.0
2001282875D,84823,True,,35387.0
2001282875D,105046,False,,35388.0
2001282875D,50604,True,,35389.0
2001282875D,218277,False,,35390.0
600908C,294196,False,,35391.0
464413A,35411,True,,35392.0
1803079611A,22611,False,,35393.0
1803079611A,74301,False,,35394.0
1803079611A,26469,True,,35395.0
1803079611A,72308,True,,35396.0
1803079611A,75520,True,,35397.0
1803079611A,17118,True,,35398.0
2001922535E,83113,True,,35399.0
2001922535E,82588,False,,35400.0
2001922535E,17263,False,,35401.0
2002493416E,148362,True,,35402.0
2002493416E,139989,True,,35403.0
1160143E,163872,True,,35404.0
2002291951B,13318,False,,35405.0
2002291951B,19154,True,,35406.0
2316212A,83625,True,,35407.0
2316212A,229649,True,,35408.0
2316212A,205023,True,,35409.0
2316212A,12656,False,,35410.0
2316212A,78772,False,,35411.0
2316212A,26499,False,,35412.0
2316212A,26479,False,,35413.0
2316212A,253527,False,,35414.0
1109500E,16624,False,,35415.0
1109500E,26141,False,,35416.0
2002463283C,57130,False,,35417.0
1069038B,31045,False,,35418.0
596889C,26043,True,,35419.0
2001405981D,94615,False,,35420.0
2001405981D,13047,True,,35421.0
616137B,14187,False,,35422.0
1699405B,33858,True,,35423.0
1699405B,141331,True,,35424.0
994435B,84459,False,,35425.0
311145A,44321,True,,35426.0
2094626C,176420,True,,35427.0
1983289B,166443,True,,35428.0
1983289B,19135,False,,35429.0
1983289B,95290,True,,35430.0
1983289B,126816,True,,35431.0
1983289B,63790,True,,35432.0
1415327A,10452,True,,35433.0
2002751897D,10733,False,,35434.0
2002751897D,35688,False,,35435.0
2002751897D,10125,False,,35436.0
945101D,83333,False,,35437.0
1060779B,4127,False,,35438.0
68774D,386710,True,,35439.0
265981C,43537,True,,35440.0
265981C,20289,True,,35441.0
265981C,65768,True,,35442.0
2001913440D,384069,False,,35443.0
2001913440D,283366,True,,35444.0
2820821D,17293,True,,35445.0
2820821D,27195,True,,35446.0
2820821D,76930,True,,35447.0
1446905D,126314,False,,35448.0
1803194768A,4052,True,,35449.0
1803194768A,100872,False,,35450.0
1803194768A,105594,False,,35451.0
2000895000B,20707,True,,35452.0
1436350B,26291,False,,35453.0
2001221557C,21637,False,,35454.0
1625933B,387645,True,,35455.0
2002435589B,148361,False,,35456.0
580178A,69987,True,,35457.0
2001723712C,400656,True,,35458.0
648858C,65331,False,,35459.0
1765391D,12633,True,,35460.0
2002225227B,14208,False,,35461.0
2002225227B,135814,True,,35462.0
2002225227B,93511,True,,35463.0
2000081143B,52892,False,,35464.0
101222A,21030,True,,35465.0
1803351886B,79857,False,,35466.0
2002246933C,65963,True,,35467.0
2002246933C,125633,False,,35468.0
2001594136B,497021,True,,35469.0
1803716534D,24603,False,,35470.0
1803716534D,146926,False,,35471.0
1803716534D,132181,True,,35472.0
1803716534D,107030,True,,35473.0
1803716534D,117759,True,,35474.0
1803716534D,141797,True,,35475.0
1803716534D,84362,True,,35476.0
1803716534D,57593,True,,35477.0
1803716534D,167729,False,,35478.0
1803716534D,149507,True,,35479.0
1803716534D,175779,False,,35480.0
1803716534D,106970,False,,35481.0
1803716534D,173175,False,,35482.0
2000747156C,20049,True,,35483.0
2000747156C,73781,False,,35484.0
1506356D,76907,False,,35485.0
90846B,166494,False,,35486.0
45634844D,32614,False,,35487.0
75188E,73166,False,,35488.0
23068B,104439,True,,35489.0
23068B,16887,True,,35490.0
23068B,69173,False,,35491.0
23068B,348200,False,,35492.0
23068B,4332,False,,35493.0
23068B,113388,True,,35494.0
23068B,192661,True,,35495.0
23068B,25885,False,,35496.0
23068B,114989,False,,35497.0
2002561862A,17407,True,,35498.0
2002561862A,31683,False,,35499.0
16109B,143344,True,,35500.0
2001535871A,331480,True,,35501.0
1540334C,174658,False,,35502.0
294238E,64399,True,,35503.0
344083D,2886,True,,35504.0
2942654A,155476,True,,35505.0
1529632A,97849,False,,35506.0
1529632A,78814,False,,35507.0
1529632A,12901,True,,35508.0
1529632A,41136,True,,35509.0
1529632A,93115,True,,35510.0
